Australian Bureau of Statistics

"2006 Census - Counting Persons, Place of Usual Residence"
"QALFP Non-School Qualification: Field of Study and OCC06P Occupation 06 (ANZSCO) by SEXP Sex, MDCP Social Marital Status and AGEP Age (5 Year Groups) by CITP Australian Citizenship and QALLP Non-School Qualification: Level of Education"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP Non-School Qualification: Level of Education","Bachelor Degree Level"

,"SEXP Sex","Male",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Female",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Other Society and Culture","Managers",0,0,0,0,0,6,4,11,11,3,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,13,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,10,6,0,0,3,3,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,6,15,8,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,28,39,16,26,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,17,21,8,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,53,27,11,3,3,4,3,0,0,0,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,4,15,15,21,13,4,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,10,12,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,17,15,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,17,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,8,10,4,3,3,0,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,8,3,8,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,28,14,10,14,8,3,3,0,0,0,0,0,0,0,0,0,0,0,14,24,6,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,42,20,15,8,8,0,0,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,12,9,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,3,3,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,3,0,0,3,4,0,8,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,46,31,40,20,16,29,27,17,7,5,4,0,0,0,0,0,0,0,0,3,5,6,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,6,5,6,4,4,7,3,12,3,0,3,0,0,0,0,
"Creative Arts, nfd","Managers",0,0,0,0,0,3,8,18,24,13,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,15,25,17,20,14,7,8,0,0,0,0,0,0,0,0,0,0,0,0,5,8,16,9,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,19,13,12,13,0,3,3,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,0,7,32,32,38,43,29,24,9,3,0,0,0,0,0,0,0,0,0,0,0,9,21,26,24,5,16,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,53,47,21,37,24,24,18,15,4,0,0,0,0,0,0,0,0,0,0,0,0,5,25,50,63,67,62,49,29,18,3,0,0,0,0,0,0,0,0,0,0,0,16,48,30,23,26,17,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,69,94,64,42,49,44,35,22,15,4,3,0,3,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,3,3,7,15,17,9,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,13,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,13,3,6,8,3,4,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,0,3,10,10,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,6,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18,18,8,6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,7,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,18,18,16,11,12,7,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,0,3,8,5,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,11,3,9,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,32,31,28,38,23,15,12,3,0,0,0,0,0,0,0,0,0,0,0,20,17,16,7,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,44,28,22,16,15,14,6,3,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,0,4,6,7,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,3,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,17,6,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,6,7,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,78,33,18,16,11,6,3,0,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,0,4,4,5,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,4,0,3,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,9,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,4,3,9,0,3,3,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,3,6,8,19,32,21,19,13,9,6,3,3,0,0,0,0,0,0,0,4,10,6,11,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,25,28,32,30,15,18,12,5,3,4,3,0,0,0,0,0,0,0,0,3,29,76,114,90,53,71,50,50,31,22,13,3,0,0,0,0,0,0,0,0,10,21,23,37,20,11,9,3,4,0,0,0,0,0,0,0,0,0,0,0,0,54,55,41,58,59,52,30,34,39,26,15,17,11,7,0,0,0,
"Performing Arts","Managers",0,0,0,0,0,25,32,27,25,16,14,15,4,6,0,0,0,0,0,0,0,0,0,0,0,3,18,17,14,6,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,26,11,13,10,4,3,3,0,3,0,0,0,0,0,0,0,0,0,0,9,34,38,35,34,24,21,12,4,7,0,0,0,0,0,0,0,0,0,0,0,12,52,19,12,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,52,34,20,11,21,8,3,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,24,106,201,170,132,151,84,67,22,6,4,3,0,0,0,0,0,0,0,0,0,39,135,100,70,41,43,12,14,0,0,0,0,0,0,0,0,0,0,0,0,3,266,312,192,86,82,66,58,23,15,3,3,0,0,0,0,0,0,0,0,0,0,35,185,272,270,254,226,138,103,67,32,10,6,0,0,0,0,0,0,0,0,0,55,157,102,76,48,35,26,8,3,0,0,0,0,0,0,0,0,0,0,0,0,320,340,186,125,103,87,72,46,27,15,11,8,3,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,9,29,14,15,14,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,13,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,21,12,4,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,9,5,4,3,0,3,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,4,15,13,12,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,11,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,53,21,7,10,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,27,17,14,7,8,6,0,3,0,0,0,0,0,0,0,0,0,0,0,27,26,22,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,85,56,18,14,8,4,3,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,14,15,18,9,10,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,18,15,8,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,41,52,17,18,5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,66,68,49,45,30,22,12,11,4,0,3,0,0,0,0,0,0,0,0,0,33,72,39,18,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,55,41,24,15,21,6,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,12,17,9,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,62,22,3,13,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,26,19,10,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,29,34,17,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,209,75,40,16,14,0,0,3,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,0,8,8,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,4,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,8,4,11,6,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,26,9,13,4,9,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,5,8,4,3,5,0,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,5,17,14,8,9,19,18,22,30,17,18,16,0,0,0,0,0,0,0,0,8,15,15,13,4,4,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,111,88,55,32,28,22,24,24,19,13,14,7,4,0,4,0,0,0,0,0,0,17,86,179,144,74,70,49,41,56,70,47,31,14,3,4,0,0,0,0,0,0,9,40,34,28,16,6,8,4,0,0,0,3,0,0,0,0,0,0,0,0,0,171,94,66,48,42,49,25,32,26,37,46,44,38,19,4,3,0,
"Visual Arts and Crafts","Managers",0,0,0,0,0,11,29,35,35,27,17,9,4,0,0,0,0,0,0,0,0,0,0,0,0,3,18,25,11,10,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,21,18,10,13,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,51,52,42,33,27,20,15,0,3,0,0,0,0,0,0,0,0,0,0,23,42,35,29,17,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,44,77,51,39,19,22,14,5,8,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,4,44,128,124,101,96,76,35,19,4,0,0,0,0,0,0,0,0,0,0,0,9,55,78,76,39,38,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,79,113,119,71,62,43,30,13,9,0,0,3,0,0,0,0,0,0,0,0,0,8,65,169,175,145,129,90,67,36,13,0,0,0,0,0,0,0,0,0,0,0,23,126,131,95,57,49,21,12,0,5,0,0,0,0,0,0,0,0,0,0,0,116,213,159,117,105,93,70,51,16,3,4,0,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,0,9,37,30,31,29,26,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,16,26,31,20,17,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,38,37,21,20,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,22,21,14,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,37,12,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,59,55,17,16,11,8,3,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,4,18,19,14,11,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,17,9,12,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,34,17,17,6,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,28,35,24,31,28,8,13,7,0,0,0,0,0,0,0,0,0,0,0,0,14,37,44,24,16,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,138,121,71,57,32,26,23,19,3,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,6,7,13,11,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,23,22,10,10,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,11,36,100,78,64,38,31,26,22,4,3,0,0,0,0,0,0,0,0,0,0,19,67,61,35,21,15,11,9,0,0,0,0,0,0,0,0,0,0,0,0,3,108,133,92,59,35,39,34,15,6,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,9,11,8,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,11,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,49,29,13,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,44,35,20,13,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,33,56,27,31,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,152,72,46,20,11,16,7,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,5,5,9,8,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,11,12,7,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
,"Labourers",0,0,0,0,0,8,10,12,7,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,30,21,19,20,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,9,13,13,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,14,17,6,9,5,3,0,0,0,0,0,0,0,0,0,
,"Inadequately described",0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,8,10,15,22,29,24,40,36,18,14,6,0,3,0,0,0,0,0,0,0,8,10,14,24,10,15,13,10,3,3,0,0,0,0,0,0,0,0,0,0,0,55,82,64,58,52,48,44,42,21,15,3,4,0,0,0,0,0,0,0,0,0,11,88,228,246,160,95,76,115,94,57,32,18,3,0,0,0,0,0,0,0,0,26,64,81,80,50,24,24,9,12,3,0,0,0,0,0,0,0,0,0,0,6,150,159,113,126,112,100,94,72,77,50,42,30,21,10,0,0,0,
"Graphic and Design Studies","Managers",0,0,0,0,0,27,65,79,53,46,22,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,24,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,57,34,17,10,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,71,67,44,28,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,36,36,21,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,74,41,36,19,4,10,0,0,0,0,0,0,0,0,0,0,
,"Professionals",0,0,0,0,12,217,415,334,240,134,85,31,7,4,0,0,0,0,0,0,0,0,0,0,0,54,231,215,114,51,31,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,483,611,285,138,54,38,22,13,4,0,0,0,0,0,0,0,0,0,0,0,0,36,264,436,373,207,102,45,14,5,3,0,0,0,0,0,0,0,0,0,0,0,120,357,202,122,62,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,727,322,181,110,44,25,14,0,0,0,3,0,0,0,0,0,
,"Technicians and Trades Workers",0,0,0,0,7,29,40,42,28,22,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,20,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,72,34,16,11,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,26,18,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,13,9,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,17,23,7,7,6,7,0,0,0,0,0,0,0,0,0,
,"Community and Personal Service Workers",0,0,0,0,0,3,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,28,17,11,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,22,22,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,7,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,52,25,18,12,12,5,5,0,0,0,0,0,0,0,0,0,
,"Clerical and Administrative Workers",0,0,0,0,0,10,21,24,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,20,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,16,16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,52,66,65,47,33,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,42,33,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,94,44,33,15,13,10,3,0,0,0,0,0,0,0,0,0,
,"Sales Workers",0,0,0,0,0,11,18,11,5,8,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,11,8,7,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91,42,21,14,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,37,32,19,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,39,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,192,118,44,27,15,3,3,5,0,0,0,0,0,0,0,0,0,
,"Machinery Operators And Drivers",0,0,0,0,0,3,3,9,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,8,9,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
