AGEP Age,MDCP Social Marital Status,LFSP Labour Force Status,No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
84,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,3,3
84,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,9,9
84,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
84,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
84,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
84,Married in a de facto marriage,Not in the labour force,5,0,9,5,4,3,0,0,0,0,39,70
84,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
84,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
84,Not married,"Employed, worked full-time",0,0,0,0,6,0,0,0,0,0,10,13
84,Not married,"Employed, worked part-time",4,4,0,7,0,3,0,0,0,0,8,22
84,Not married,"Employed, away from work",0,0,6,0,0,4,0,0,0,0,0,11
84,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,3,0
84,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
84,Not married,Not in the labour force,226,201,457,447,299,120,64,28,34,19,624,2530
84,Not married,Not stated,6,0,9,4,5,0,5,0,0,3,9,49
84,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,17,16
85,Married in a registered marriage,"Employed, worked part-time",0,3,9,0,0,0,0,0,0,0,23,39
85,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,7,10
85,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a registered marriage,Not in the labour force,50,59,204,203,143,48,25,22,16,12,1187,1960
85,Married in a registered marriage,Not stated,0,0,0,3,0,0,3,0,0,0,20,33
85,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,3,4
85,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a de facto marriage,Not in the labour force,0,5,3,6,4,0,0,0,0,0,47,63
85,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
85,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
85,Not married,"Employed, worked full-time",0,0,0,3,0,0,0,0,0,0,15,20
85,Not married,"Employed, worked part-time",0,0,3,3,8,0,0,0,0,0,16,29
85,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,4,6
85,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
85,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,4,4
85,Not married,Not in the labour force,225,171,498,430,301,157,85,40,46,38,623,2602
85,Not married,Not stated,4,3,13,9,3,5,5,0,0,4,14,59
85,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,15,18
86,Married in a registered marriage,"Employed, worked part-time",0,0,0,3,0,0,0,0,0,0,19,26
86,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,10,10
86,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a registered marriage,Not in the labour force,38,56,163,184,91,42,27,13,15,10,1025,1652
86,Married in a registered marriage,Not stated,0,0,4,6,6,0,0,0,0,0,16,26
86,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,3
86,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a de facto marriage,Not in the labour force,0,3,9,0,0,4,0,0,0,0,35,53
86,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
86,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
86,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,11,12
86,Not married,"Employed, worked part-time",0,0,5,3,0,0,0,0,0,0,12,27
86,Not married,"Employed, away from work",0,3,0,3,0,0,0,0,0,0,3,12
86,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
86,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
86,Not married,Not in the labour force,209,188,450,399,285,118,55,33,39,26,593,2403
86,Not married,Not stated,6,3,10,10,8,0,0,0,0,4,12,55
86,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,7,9
87,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,14,16
87,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,4,10
87,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a registered marriage,Not in the labour force,42,37,149,132,70,25,9,4,9,5,841,1327
87,Married in a registered marriage,Not stated,0,0,0,3,0,0,0,0,0,0,8,19
87,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,Not in the labour force,0,4,3,6,0,0,0,0,0,0,30,46
87,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
87,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
87,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,7,11
87,Not married,"Employed, worked part-time",3,0,0,3,0,0,0,0,0,0,3,17
87,Not married,"Employed, away from work",0,0,6,0,0,0,0,0,0,0,4,11
87,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
87,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
87,Not married,Not in the labour force,181,149,427,353,216,103,72,35,26,23,505,2088
87,Not married,Not stated,5,4,3,6,3,0,0,0,0,0,19,42
87,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,3,6
88,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,11,13
88,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,4,3
88,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a registered marriage,Not in the labour force,19,35,93,98,42,19,5,4,3,3,667,996
88,Married in a registered marriage,Not stated,6,0,0,0,0,0,0,0,0,0,16,25
88,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a de facto marriage,"Employed, worked full-time",3,0,0,0,0,0,0,0,0,0,0,3
88,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a de facto marriage,Not in the labour force,3,0,0,6,5,0,0,0,0,0,19,28
88,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
88,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
88,Not married,"Employed, worked full-time",0,0,3,0,0,0,0,0,0,0,12,15
88,Not married,"Employed, worked part-time",0,0,0,5,0,0,0,0,0,0,6,14
88,Not married,"Employed, away from work",0,0,4,3,0,0,0,0,0,0,0,10
88,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
88,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
88,Not married,Not in the labour force,147,137,359,331,200,91,57,20,33,26,440,1842
88,Not married,Not stated,8,3,7,11,4,4,0,0,0,0,0,35
88,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,4,9
89,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,5
89,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a registered marriage,Not in the labour force,17,25,70,84,33,10,3,7,4,14,476,729
89,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,5,7
89,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,Not in the labour force,7,0,0,3,3,0,0,0,0,0,12,20
89,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
89,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
89,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,5,5
89,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,8,11
89,Not married,"Employed, away from work",5,0,0,0,0,0,0,0,0,0,3,11
89,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
89,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
89,Not married,Not in the labour force,139,139,343,271,184,66,34,18,26,18,400,1647
89,Not married,Not stated,0,0,7,7,7,4,0,0,0,0,8,40
89,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,4,3
90,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,11,11
90,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,5,5
90,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a registered marriage,Not in the labour force,9,23,54,41,24,12,8,3,0,6,382,552
90,Married in a registered marriage,Not stated,0,0,4,0,0,0,0,0,0,0,3,6
90,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,Not in the labour force,0,0,0,0,0,0,0,0,0,0,9,12
90,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
90,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
90,Not married,"Employed, worked full-time",4,0,0,0,0,0,0,0,0,0,6,3
90,Not married,"Employed, worked part-time",0,0,5,0,0,0,0,0,0,0,4,4
90,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,7
90,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
90,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
90,Not married,Not in the labour force,102,119,258,227,143,73,31,21,17,14,318,1327
90,Not married,Not stated,0,4,3,4,3,0,0,0,0,0,9,24
90,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,3,4
91,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,8,7
91,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a registered marriage,Not in the labour force,10,16,26,30,21,7,4,4,0,0,231,345
91,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,4,13,13
91,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,Not in the labour force,3,0,5,4,0,0,0,0,0,0,6,18
91,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
91,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
91,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,6,6
91,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
91,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
91,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
91,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
91,Not married,Not in the labour force,105,95,230,178,116,48,19,15,22,11,268,1100
91,Not married,Not stated,7,4,4,0,0,0,0,0,0,0,5,33
91,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,5,3
92,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a registered marriage,Not in the labour force,8,11,15,15,9,3,4,4,3,3,181,244
92,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,3
92,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
92,Married in a de facto marriage,Not in the labour force,0,0,0,0,0,0,0,0,0,0,6,12
92,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,3
92,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
92,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
92,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,5,3
92,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,4
92,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
92,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
92,Not married,Not in the labour force,73,70,185,156,82,41,27,17,13,8,257,934
92,Not married,Not stated,3,0,6,0,4,0,4,0,0,0,4,20
92,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a registered marriage,"Employed, worked part-time",0,0,4,0,0,0,0,0,0,0,0,3
93,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a registered marriage,Not in the labour force,10,11,16,11,5,5,5,0,0,0,116,173
93,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,5
93,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,Not in the labour force,0,0,0,0,0,0,0,0,0,0,3,9
93,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
93,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
93,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
93,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
93,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
93,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
93,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
93,Not married,Not in the labour force,70,75,151,132,73,33,14,10,11,6,173,754
93,Not married,Not stated,0,0,3,3,3,0,0,0,0,0,3,12
93,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a registered marriage,Not in the labour force,4,5,12,12,8,0,0,0,0,4,78,120
94,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,6,6
94,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Not in the labour force,0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
94,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
94,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
94,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,4
94,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
94,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
94,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
94,Not married,Not in the labour force,43,42,98,86,49,28,11,3,3,7,128,509
94,Not married,Not stated,6,0,0,0,0,0,0,0,0,0,0,11
94,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,3,3
95,Married in a registered marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a registered marriage,Not in the labour force,3,4,8,4,0,0,0,0,0,0,41,64
95,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,4
95,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Not in the labour force,0,0,0,0,0,0,0,0,0,0,3,3
95,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
95,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,4
95,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,Not in the labour force,28,32,68,54,34,23,17,6,3,4,91,349
95,Not married,Not stated,0,0,0,4,0,0,0,0,0,0,0,4
95,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,3,3
96,Married in a registered marriage,"Employed, worked part-time",0,0,5,3,0,0,0,0,0,0,0,9
96,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Not in the labour force,0,5,0,0,0,0,0,0,0,0,41,49
96,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Not in the labour force,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,3
96,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,4,4
96,Not married,"Employed, worked part-time",0,0,0,0,0,0,0,0,0,0,4,5
96,Not married,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Not in the labour force,19,21,53,39,19,10,7,3,0,3,49,225
96,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,4,5
96,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,3,3
97,Married in a registered marriage,"Employed, worked part-time",0,0,3,0,0,0,0,0,0,0,0,5
97,Married in a registered marriage,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Not in the labour force,0,0,6,4,0,0,0,0,0,0,20,20
97,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,"Employed, worked full-time",0,0,0,0,0,0,0,0,0,0,0,0
