Australian Bureau of Statistics

"2006 Census - Counting Persons, Place of Usual Residence"
"QALFP Non-School Qualification: Field of Study and LFSP Labour Force Status by AGEP Age (5 Year Groups), SEXP Sex, MDCP Social Marital Status and TISP Number of Children Ever Born by CITP Australian Citizenship and QALLP Non-School Qualification: Level of Education"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"CITP Australian Citizenship","Australian"
"QALLP Non-School Qualification: Level of Education","Bachelor Degree Level"

,"AGEP Age (5 Year Groups)","25-29 years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30-34 years",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Creative Arts, nfd","Employed, worked full-time",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,66,38,0,0,0,0,0,0,0,0,71,3,0,0,0,0,0,0,0,150,3,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,20,71,3,0,0,0,0,0,0,34,150,3,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,42,52,17,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,90,3,0,0,0,0,0,3,0,52,17,4,0,0,0,0,0,47,38,0,0,0,0,0,0,0,37,90,3,0,0,0,0,0,3,42,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,36,12,8,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,3,24,3,0,0,0,0,0,0,18,74,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,27,8,23,19,12,0,0,0,0,0,16,3,4,0,0,0,0,0,0,42,5,3,0,0,0,0,0,0,8,23,19,12,0,0,0,0,12,16,3,4,0,0,0,0,0,12,42,5,3,0,0,0,0,0,27,
,"Employed, away from work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,4,6,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,3,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,16,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not in the labour force",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,17,4,18,5,3,0,0,0,0,0,8,6,3,0,0,0,0,0,0,33,5,0,0,0,0,0,0,0,4,18,5,3,0,0,0,0,0,8,6,3,0,0,0,0,0,5,33,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,3,23,27,13,8,0,0,0,0,0,12,9,0,0,0,0,0,0,15,9,3,0,0,0,0,0,0,3,23,27,13,8,0,0,0,4,0,12,9,0,0,0,0,0,4,15,9,3,0,0,0,0,0,13,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Performing Arts","Employed, worked full-time",0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,301,148,15,0,0,0,0,0,0,0,196,4,0,0,0,0,0,0,0,364,3,0,0,0,0,0,8,0,148,15,0,0,0,0,0,0,115,196,4,0,0,0,0,0,0,124,364,3,0,0,0,0,0,8,301,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,194,109,21,23,4,0,0,0,0,0,108,3,0,0,0,0,0,0,0,203,4,0,0,0,0,0,4,0,109,21,23,4,0,0,0,0,209,108,3,0,0,0,0,0,0,109,203,4,0,0,0,0,0,4,194,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,281,93,32,21,3,0,0,0,0,0,135,12,3,0,0,0,0,0,0,312,3,0,0,0,0,0,0,0,93,32,21,3,0,0,0,0,70,135,12,3,0,0,0,0,0,107,312,3,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,116,55,78,84,17,6,0,3,0,0,63,20,7,0,0,0,0,0,0,136,13,6,0,0,0,0,3,0,55,78,84,17,6,0,3,0,92,63,20,7,0,0,0,0,0,52,136,13,6,0,0,0,0,3,116,
,"Employed, away from work",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,4,6,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,3,6,11,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,9,15,15,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,13,3,3,0,0,0,0,0,0,9,15,15,0,0,0,0,0,6,6,3,4,0,0,0,0,0,15,13,3,3,0,0,0,0,0,14,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,22,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,
,"Not in the labour force",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,53,20,21,30,8,0,0,0,0,0,22,13,3,0,0,0,0,0,0,53,11,3,0,0,0,0,0,0,20,21,30,8,0,0,0,0,3,22,13,3,0,0,0,0,0,9,53,11,3,0,0,0,0,0,53,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,27,14,58,60,25,4,0,0,3,0,14,8,5,0,0,0,0,0,0,32,18,4,0,0,0,0,0,0,14,58,60,25,4,0,0,3,10,14,8,5,0,0,0,0,0,6,32,18,4,0,0,0,0,0,27,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Visual Arts and Crafts","Employed, worked full-time",0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,197,102,4,3,0,0,0,0,0,0,244,6,0,0,0,0,0,0,0,436,3,0,0,0,0,0,3,0,102,4,3,0,0,0,0,0,75,244,6,0,0,0,0,0,0,102,436,3,0,0,0,0,0,3,197,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,182,146,28,12,5,0,0,0,0,0,190,3,7,0,0,0,0,0,0,265,8,3,0,0,0,0,3,0,146,28,12,5,0,0,0,0,176,190,3,7,0,0,0,0,0,127,265,8,3,0,0,0,0,3,182,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,122,44,20,3,0,0,0,0,0,0,84,18,4,0,0,0,0,0,0,279,13,0,0,0,0,0,3,0,44,20,3,0,0,0,0,0,12,84,18,4,0,0,0,0,0,44,279,13,0,0,0,0,0,3,122,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,104,52,71,74,13,0,0,0,5,0,67,39,11,4,0,0,0,0,0,188,23,17,4,0,0,0,4,0,52,71,74,13,0,0,0,5,47,67,39,11,4,0,0,0,0,41,188,23,17,4,0,0,0,4,104,
,"Employed, away from work",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,6,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,4,7,0,4,0,0,0,0,0,0,40,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9,6,17,7,0,0,0,0,0,0,9,5,4,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,6,17,7,0,0,0,0,0,17,9,5,4,0,0,0,0,0,8,22,3,0,0,0,0,0,0,9,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,36,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,21,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,3,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,3,4,0,0,0,0,0,8,
,"Not in the labour force",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,49,8,44,19,3,0,0,0,3,0,17,25,11,0,0,0,0,0,0,78,14,0,0,0,0,0,0,0,8,44,19,3,0,0,0,3,3,17,25,11,0,0,0,0,0,9,78,14,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,35,21,84,74,29,4,0,0,0,0,15,32,14,9,0,0,0,0,0,52,16,9,3,0,0,0,3,0,21,84,74,29,4,0,0,0,12,15,32,14,9,0,0,0,0,10,52,16,9,3,0,0,0,3,35,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Graphic and Design Studies","Employed, worked full-time",0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,726,262,16,8,0,0,0,0,0,0,409,3,0,0,0,0,0,3,0,870,3,0,0,0,0,0,16,0,262,16,8,0,0,0,0,0,270,409,3,0,0,0,0,0,3,281,870,3,0,0,0,0,0,16,726,0,0,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,334,249,59,23,0,0,0,0,0,0,211,5,3,0,0,0,0,3,0,363,11,3,0,0,0,0,3,0,249,59,23,0,0,0,0,0,518,211,5,3,0,0,0,0,3,237,363,11,3,0,0,0,0,3,334,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,138,49,32,13,0,0,0,0,0,0,68,10,0,0,0,0,0,0,0,204,3,0,0,0,0,0,0,0,49,32,13,0,0,0,0,0,29,68,10,0,0,0,0,0,0,36,204,3,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,61,47,113,102,18,9,0,0,3,0,40,19,14,0,0,0,0,0,0,76,10,0,0,0,0,0,0,0,47,113,102,18,9,0,0,3,40,40,19,14,0,0,0,0,0,34,76,10,0,0,0,0,0,0,61,
,"Employed, away from work",0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,46,11,10,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,10,10,3,0,0,0,0,0,0,9,42,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,25,18,20,15,3,0,0,0,0,0,10,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18,20,15,3,0,0,0,0,22,10,6,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,25,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,44,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,15,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,
,"Not in the labour force",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,39,13,36,25,6,0,0,0,0,0,12,9,0,0,0,0,0,0,0,48,0,0,3,0,0,0,0,0,13,36,25,6,0,0,0,0,5,12,9,0,0,0,0,0,0,5,48,0,0,3,0,0,0,0,39,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,24,14,91,85,19,0,0,0,0,0,3,17,8,7,0,0,0,0,0,11,3,3,0,0,0,0,0,0,14,91,85,19,0,0,0,0,10,3,17,8,7,0,0,0,0,10,11,3,3,0,0,0,0,0,24,
,"Not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,"Not applicable",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"Communication and Media Studies","Employed, worked full-time",0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,1013,584,37,15,0,0,0,0,0,0,972,11,0,0,0,0,0,4,0,1816,12,0,0,0,0,0,14,0,584,37,15,0,0,0,0,0,267,972,11,0,0,0,0,0,4,403,1816,12,0,0,0,0,0,14,1013,0,0,0,0,0,0,0,0,479,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,440,453,98,69,18,0,0,0,3,0,385,24,9,3,0,0,0,4,0,791,38,11,0,0,0,0,5,0,453,98,69,18,0,0,0,3,479,385,24,9,3,0,0,0,4,319,791,38,11,0,0,0,0,5,440,
,"Employed, worked part-time",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,322,77,75,25,6,0,0,0,0,0,137,23,3,0,0,0,0,0,0,405,18,0,0,0,0,0,3,0,77,75,25,6,0,0,0,0,32,137,23,3,0,0,0,0,0,56,405,18,0,0,0,0,0,3,322,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,106,76,228,174,23,3,0,0,0,0,60,40,14,3,0,0,0,0,0,145,27,8,0,0,0,0,0,0,76,228,174,23,3,0,0,0,66,60,40,14,3,0,0,0,0,53,145,27,8,0,0,0,0,0,106,
,"Employed, away from work",0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,46,30,41,3,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,30,41,3,0,0,0,0,0,14,43,8,0,0,0,0,0,0,12,82,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,20,29,62,49,14,0,0,0,0,0,14,10,3,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,29,62,49,14,0,0,0,0,27,14,10,3,0,0,0,0,0,12,40,3,0,0,0,0,0,0,20,
,"Unemployed, looking for full-time work",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,10,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,7,12,0,0,0,0,0,0,0,3,69,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,5,3,3,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,11,8,0,4,0,0,0,0,0,4,32,3,0,0,0,0,0,0,30,
,"Unemployed, looking for part-time work",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,3,5,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,0,3,5,8,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,9,7,3,0,0,0,0,0,9,
,"Not in the labour force",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,74,23,98,45,14,0,0,0,0,0,27,16,3,5,0,0,0,0,0,112,10,6,0,0,0,0,0,0,23,98,45,14,0,0,0,0,4,27,16,3,5,0,0,0,0,15,112,10,6,0,0,0,0,0,74,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,55,25,144,159,48,4,0,0,3,0,6,29,11,8,0,0,0,0,0,65,20,4,0,0,0,0,0,0,25,144,159,48,4,0,0,3,11,6,29,11,8,0,0,0,0,13,65,20,4,0,0,0,0,0,55,
