AGEP Age,MDCP Social Marital Status,OCC06P Occupation 06 (ANZSCO),No children,One child,Two children,Three children,Four children,Five children,Six children,Seven children,Eight or more children,Not stated,Not applicable,Total
95,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
95,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,3
95,Not married,Not applicable,28,32,68,56,34,23,17,6,3,4,91,352
96,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,4
96,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,3,3
96,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a registered marriage,Not applicable,0,5,0,0,0,0,0,0,0,0,41,49
96,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,4
96,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
96,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,4
96,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,3,3
96,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
96,Not married,Not applicable,17,21,53,39,15,11,7,3,0,3,59,235
97,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,3,3
97,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a registered marriage,Not applicable,0,0,6,4,0,0,0,0,0,0,20,20
97,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
97,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
97,Not married,Not applicable,14,23,27,17,12,0,0,0,0,3,27,125
98,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,5,5
98,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,4,4
98,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a registered marriage,Not applicable,0,0,0,0,4,0,0,0,0,0,9,10
98,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
98,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,4,3
98,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
98,Not married,Not applicable,8,12,25,22,13,4,3,0,4,3,29,119
99,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,3
99,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,3,0
99,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,5,11
99,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,3,3
99,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,4,4
99,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
99,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
99,Not married,Not applicable,8,5,12,6,10,0,0,3,0,0,21,61
100,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
100,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
100,Not married,Not applicable,4,3,3,9,0,0,0,0,0,0,11,28
101,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
101,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
101,Not married,Not applicable,0,0,3,6,0,0,0,0,0,0,5,7
102,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
102,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
102,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,4
103,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
103,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
103,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,3,6
104,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
104,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
104,Not married,Not applicable,0,0,0,0,0,0,0,0,0,0,0,8
105,Married in a registered marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a registered marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Managers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Technicians and Trades Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Community and Personal Service Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Clerical and Administrative Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Sales Workers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Machinery Operators And Drivers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Labourers,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Inadequately described,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Not stated,0,0,0,0,0,0,0,0,0,0,0,0
105,Married in a de facto marriage,Not applicable,0,0,0,0,0,0,0,0,0,0,0,0
105,Not married,Managers,0,0,0,0,0,0,0,0,0,0,0,0
105,Not married,Professionals,0,0,0,0,0,0,0,0,0,0,0,0
